Date,Open,High,Low,Close,Adj Close,Volume
2012-05-18,64.169998,64.419998,63.169998,63.340000,48.530964,2154400
2012-05-21,63.619999,64.650002,63.439999,64.550003,49.458046,1547500
2012-05-22,64.629997,64.980003,64.139999,64.470001,49.396763,1199800
2012-05-23,64.150002,64.739998,63.290001,64.610001,49.504021,1856600
2012-05-24,64.120003,64.620003,62.770000,63.340000,48.530964,2051000
2012-05-25,62.880001,64.129997,62.880001,63.580002,48.714851,1694300
2012-05-29,64.059998,64.400002,63.720001,64.349998,49.304806,1389000
2012-05-30,63.919998,64.139999,63.500000,63.830002,48.906395,1312100
2012-05-31,63.820000,64.540001,63.279999,64.010002,49.044304,1695600
2012-06-01,63.139999,63.330002,62.680000,62.720001,48.055912,1755800
2012-06-04,62.880001,63.009998,61.540001,61.959999,47.473598,2155000
2012-06-05,61.759998,62.180000,61.549999,61.980000,47.488922,1895600
2012-06-06,62.029999,63.630001,62.029999,63.619999,48.745483,1306200
2012-06-07,64.120003,64.849998,63.540001,63.689999,48.799114,2732200
2012-06-08,63.610001,64.070000,63.599998,64.059998,49.082630,1753600
2012-06-11,64.379997,64.660004,63.660000,63.740002,48.837429,1832500
2012-06-12,63.840000,64.150002,63.240002,64.129997,49.136257,1645800
2012-06-13,63.990002,64.110001,63.230000,63.490002,48.645878,1051200
2012-06-14,63.549999,64.279999,63.369999,64.010002,49.044304,1333300
2012-06-15,64.370003,65.110001,64.370003,64.860001,49.695587,2417900
2012-06-18,64.480003,65.220001,64.139999,64.760002,49.618958,1324700
2012-06-19,65.000000,65.510002,64.940002,65.190002,49.948421,1341900
2012-06-20,65.099998,65.160004,64.059998,64.650002,49.534676,1706400
2012-06-21,65.029999,65.110001,63.200001,63.250000,48.461983,1799800
2012-06-22,63.540001,63.570000,62.619999,63.259998,48.469666,2167900
2012-06-25,62.770000,62.770000,62.099998,62.220001,47.672810,1044700
2012-06-26,62.320000,62.580002,61.779999,61.970001,47.481255,1214000
2012-06-27,62.130001,63.340000,62.080002,63.220001,48.438999,1056500
2012-06-28,62.840000,63.250000,62.220001,63.160000,48.393032,1060000
2012-06-29,64.650002,65.959999,64.410004,65.959999,50.538383,1770000
2012-07-02,66.089996,66.540001,65.489998,66.059998,50.615013,2000700
2012-07-03,65.540001,66.339996,65.540001,66.169998,51.093746,791200
2012-07-05,66.220001,66.589996,65.900002,66.239998,51.147793,1046500
2012-07-06,65.790001,65.800003,64.889999,65.239998,50.375645,976300
2012-07-09,65.260002,65.529999,64.669998,65.050003,50.228931,1273000
2012-07-10,63.889999,65.690002,63.889999,64.430000,49.750187,1277300
2012-07-11,64.550003,64.809998,63.610001,63.910000,49.348675,1159000
