Date,Open,High,Low,Close,Adj Close,Volume
2012-05-18,45.610001,45.639999,44.849998,44.880001,32.132626,2564800
2012-05-21,45.549999,46.380001,45.250000,46.279999,33.134975,1580300
2012-05-22,46.790001,47.049999,46.430000,46.750000,33.471478,1496300
2012-05-23,46.209999,46.430000,45.380001,46.380001,33.206581,1287300
2012-05-24,46.419998,46.700001,45.840000,46.220001,33.092026,720800
2012-05-25,45.450001,46.200001,45.389999,46.000000,32.934505,1424100
2012-05-29,47.430000,47.630001,46.840000,46.990002,33.643318,1375700
2012-05-30,46.130001,46.279999,45.790001,45.860001,32.834278,1953400
2012-05-31,45.970001,46.110001,45.509998,45.810001,32.798473,903100
2012-06-01,44.529999,44.830002,43.740002,43.799999,31.359386,2788800
2012-06-04,44.209999,44.380001,43.830002,43.970001,31.481094,1544500
2012-06-05,44.639999,45.360001,44.599998,45.130001,32.311615,1089400
2012-06-06,45.630001,47.360001,45.619999,47.340000,33.893898,1525600
2012-06-07,48.299999,48.310001,47.209999,47.279999,33.850952,2131100
2012-06-08,47.020000,47.990002,47.000000,47.889999,34.287685,2019500
2012-06-11,48.560001,48.810001,47.570000,47.650002,34.115856,1580400
2012-06-12,47.680000,49.009998,47.520000,48.930000,35.032295,1479000
2012-06-13,49.549999,50.259998,49.130001,49.750000,35.619385,2513000
2012-06-14,49.389999,49.529999,48.540001,49.029999,35.103893,1722200
2012-06-15,49.360001,50.029999,49.310001,49.930000,35.748260,1232000
2012-06-18,49.849998,50.700001,49.580002,50.470001,36.134884,2141500
2012-06-19,50.509998,51.340000,50.450001,50.849998,36.406952,1417200
2012-06-20,50.910000,50.950001,50.020000,50.549999,36.192165,1673000
2012-06-21,52.270000,52.419998,50.349998,50.529999,36.177841,2578000
2012-06-22,50.130001,50.549999,49.709999,49.750000,35.619385,6142400
2012-06-25,49.450001,49.459999,48.430000,48.520000,34.738750,2667600
2012-06-26,48.700001,48.820000,47.509998,48.270000,34.559746,2350600
2012-06-27,49.029999,49.320000,48.680000,49.080002,35.139687,2320100
2012-06-28,48.139999,48.740002,48.060001,48.689999,34.860455,991200
2012-06-29,50.540001,51.720001,50.360001,51.419998,36.815060,4093300
2012-07-02,51.939999,52.270000,51.439999,52.189999,37.366341,1066800
2012-07-03,51.990002,52.869999,51.860001,52.619999,37.674210,530400
2012-07-05,51.500000,52.060001,51.290001,51.779999,37.072800,867400
2012-07-06,50.360001,50.580002,49.389999,49.419998,35.383114,1625100
2012-07-09,48.959999,49.040001,48.340000,48.459999,34.695793,2654200
2012-07-10,52.119999,53.299999,52.000000,52.570000,37.638416,9159100
2012-07-11,52.080002,52.200001,50.939999,51.189999,36.650375,2950700
2012-07-12,51.549999,51.549999,50.240002,50.490002,36.149200,4332600
2012-07-13,50.650002,51.299999,50.549999,51.189999,36.650375,1912900
2012-07-16,51.240002,51.279999,50.700001,50.990002,36.507183,1343700
2012-07-17,51.549999,51.720001,50.400002,51.500000,36.872330,1598500
2012-07-18,51.910000,54.820000,51.759998,54.570000,39.070347,3486800
2012-07-19,56.090000,56.119999,55.139999,55.750000,39.915195,3038100
2012-07-20,55.810001,56.169998,55.070000,55.470001,39.714725,1945800
2012-07-23,54.349998,55.889999,54.110001,55.500000,39.736198,1996100
2012-07-24,54.459999,54.930000,54.230000,54.580002,39.077507,3584100
2012-07-25,55.770000,55.779999,54.320000,54.570000,39.070347,2835100
2012-07-26,56.349998,57.290001,56.009998,57.139999,40.910385,2454000
2012-07-27,57.650002,59.099998,57.389999,58.860001,42.141853,1963400
2012-07-30,58.029999,59.200001,58.029999,58.790001,42.091732,2869400
2012-07-31,58.779999,59.139999,57.480000,57.500000,41.168133,3215900
2012-08-01,57.900002,57.939999,56.470001,56.529999,40.473640,2435000
2012-08-02,55.869999,56.590000,55.480000,55.860001,39.993946,2672900
2012-08-03,57.560001,58.560001,57.400002,58.119999,41.612026,2801200
2012-08-06,57.990002,58.150002,56.119999,56.180000,40.223064,3907100
2012-08-07,58.160000,58.230000,57.580002,57.849998,41.418720,1833800
2012-08-08,56.700001,57.660000,56.330002,57.509998,41.175297,1971300
2012-08-09,57.389999,57.900002,57.330002,57.590000,41.232574,1137800
2012-08-10,57.180000,57.689999,57.009998,57.599998,41.239727,631300
2012-08-13,57.310001,57.419998,56.619999,57.090000,40.874588,689100
2012-08-14,57.740002,57.880001,57.110001,57.389999,41.089378,1475500
2012-08-15,57.430000,57.880001,57.090000,57.540001,41.196777,1227400
2012-08-16,57.110001,57.950001,56.919998,57.730000,41.332809,996300
2012-08-17,57.889999,58.070000,57.500000,58.060001,41.569077,729900
2012-08-20,57.810001,58.250000,57.610001,57.959999,41.497482,849900
2012-08-21,58.849998,59.119999,58.070000,58.500000,41.884102,1602400
2012-08-22,58.200001,58.939999,58.110001,58.860001,42.141853,1014900
2012-08-23,58.369999,58.619999,57.480000,57.619999,41.254044,835200
2012-08-24,57.439999,58.060001,57.230000,57.770000,41.361443,1101000
2012-08-27,58.160000,58.169998,57.500000,58.020000,41.540440,1122000
2012-08-28,56.970001,56.970001,55.930000,56.290001,40.301815,3435400
2012-08-29,57.029999,57.349998,56.590000,56.990002,40.802994,1218100
2012-08-30,56.770000,56.779999,55.779999,55.840000,39.979622,1875400
2012-08-31,56.700001,56.950001,56.070000,56.770000,40.645477,1072900
2012-09-04,56.790001,56.860001,55.799999,56.130001,40.187256,1081200
2012-09-05,56.599998,56.930000,55.980000,56.070000,40.144302,1067600
2012-09-06,56.320000,58.040001,56.279999,57.869999,41.433041,1419200
2012-09-07,56.730000,57.040001,55.900002,56.820000,40.681282,3758500
